Event,Bout,Card Segment,URL
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Main,https://www.ufc.com/event/1144#10550
UFC 289: Nunes vs. Aldana,Charles Oliveira vs. Beneil Dariush,Main,https://www.ufc.com/event/1144#10525
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,Main,https://www.ufc.com/event/1144#10543
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Main,https://www.ufc.com/event/1144#10532
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Main,https://www.ufc.com/event/1144#10536
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,Prelims1,https://www.ufc.com/event/1144#10535
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Prelims1,https://www.ufc.com/event/1144#10539
UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs.  Aoriqileng,Prelims1,https://www.ufc.com/event/1144#10540
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Prelims1,https://www.ufc.com/event/1144#10534
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Prelims2,https://www.ufc.com/event/1144#10678
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Prelims2,https://www.ufc.com/event/1144#10541
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Main,https://www.ufc.com/event/1146#10547
UFC Fight Night: Kara-France vs. Albazi,Alex Caceres vs. Daniel Pineda,Main,https://www.ufc.com/event/1146#10564
UFC Fight Night: Kara-France vs. Albazi,Jim Miller vs. Jesse Butler,Main,https://www.ufc.com/event/1146#10677
UFC Fight Night: Kara-France vs. Albazi,Tim Elliott vs. Victor Altamirano,Main,https://www.ufc.com/event/1146#10567
UFC Fight Night: Kara-France vs. Albazi,Karine Silva vs. Ketlen Souza,Main,https://www.ufc.com/event/1146#10643
UFC Fight Night: Kara-France vs. Albazi,Abubakar Nurmagomedov vs. Elizeu Zaleski dos Santos,Main,https://www.ufc.com/event/1146#10568
UFC Fight Night: Kara-France vs. Albazi,Daniel Santos vs. Johnny Munoz,Prelims1,https://www.ufc.com/event/1146#10586
UFC Fight Night: Kara-France vs. Albazi,Andrei Arlovski vs. Don'Tale Mayes,Prelims1,https://www.ufc.com/event/1146#10566
UFC Fight Night: Kara-France vs. Albazi,John Castaneda vs. Muin Gafurov,Prelims1,https://www.ufc.com/event/1146#10664
UFC Fight Night: Kara-France vs. Albazi,Jamie Mullarkey vs. Muhammad Naimov,Prelims1,https://www.ufc.com/event/1146#10665
UFC Fight Night: Kara-France vs. Albazi,Elise Reed vs. Jinh Yu Frey,Prelims1,https://www.ufc.com/event/1146#10570
UFC Fight Night: Kara-France vs. Albazi,Da'Mon Blackshear vs. Luan Lacerda,Prelims1,https://www.ufc.com/event/1146#10572
UFC Fight Night: Kara-France vs. Albazi,Philipe Lins vs. Maxim Grishin,Prelims1,https://www.ufc.com/event/1146#10569
UFC Fight Night: Dern vs. Hill,Mackenzie Dern vs. Angela Hill,Main,https://www.ufc.com/event/1145#10577
UFC Fight Night: Dern vs. Hill,Edmen Shahbazyan vs. Anthony Hernandez,Main,https://www.ufc.com/event/1145#10513
UFC Fight Night: Dern vs. Hill,Emily Ducote vs. Loopy Godinez,Main,https://www.ufc.com/event/1145#10585
UFC Fight Night: Dern vs. Hill,Andre Fialho vs. Joaquin Buckley,Main,https://www.ufc.com/event/1145#10515
UFC Fight Night: Dern vs. Hill,Diego Ferreira vs. Michael Johnson,Main,https://www.ufc.com/event/1145#10516
UFC Fight Night: Dern vs. Hill, Maheshate vs. Viacheslav Borshchev,Prelims1,https://www.ufc.com/event/1145#10517
UFC Fight Night: Dern vs. Hill,Karolina Kowalkiewicz vs. Vanessa Demopoulos,Prelims1,https://www.ufc.com/event/1145#10519
UFC Fight Night: Dern vs. Hill,Orion Cosce vs. Gilbert Urbina,Prelims1,https://www.ufc.com/event/1145#10521
UFC Fight Night: Dern vs. Hill,Ilir Latifi vs. Rodrigo Nascimento,Prelims1,https://www.ufc.com/event/1145#10514
UFC Fight Night: Dern vs. Hill,Chase Hooper vs. Nick Fiore,Prelims1,https://www.ufc.com/event/1145#10518
UFC Fight Night: Dern vs. Hill,Natalia Silva vs. Victoria Leonardo,Prelims1,https://www.ufc.com/event/1145#10520
UFC Fight Night: Dern vs. Hill,Takashi Sato vs. Themba Gorimbo,Prelims1,https://www.ufc.com/event/1145#10576
UFC Fight Night: Rozenstruik vs. Almeida,Jairzinho Rozenstruik vs. Jailton Almeida,Main,https://www.ufc.com/event/1143#10494
UFC Fight Night: Rozenstruik vs. Almeida,Anthony Smith vs. Johnny Walker,Main,https://www.ufc.com/event/1143#10495
UFC Fight Night: Rozenstruik vs. Almeida,Daniel Rodriguez vs. Ian Machado Garry,Main,https://www.ufc.com/event/1143#10496
UFC Fight Night: Rozenstruik vs. Almeida,Carlos Ulberg vs. Ihor Potieria,Main,https://www.ufc.com/event/1143#10500
UFC Fight Night: Rozenstruik vs. Almeida,Tim Means vs. Alex Morono,Main,https://www.ufc.com/event/1143#10478
UFC Fight Night: Rozenstruik vs. Almeida,Matt Brown vs. Court McGee,Prelims1,https://www.ufc.com/event/1143#10480
UFC Fight Night: Rozenstruik vs. Almeida,Karl Williams vs. Chase Sherman,Prelims1,https://www.ufc.com/event/1143#10511
UFC Fight Night: Rozenstruik vs. Almeida,Cody Stamann vs. Douglas Silva de Andrade,Prelims1,https://www.ufc.com/event/1143#10497
UFC Fight Night: Rozenstruik vs. Almeida,Ji Yeon Kim vs. Mandy Bohm,Prelims1,https://www.ufc.com/event/1143#10499
UFC Fight Night: Rozenstruik vs. Almeida,Bryan Battle vs. Gabe Green,Prelims1,https://www.ufc.com/event/1143#10479
UFC Fight Night: Rozenstruik vs. Almeida,Jessica-Rose Clark vs. Tainara Lisboa,Prelims1,https://www.ufc.com/event/1143#10498
UFC 288: Sterling vs. Cejudo,Aljamain Sterling vs. Henry Cejudo,Main,https://www.ufc.com/event/1139#10459
UFC 288: Sterling vs. Cejudo,Belal Muhammad vs. Gilbert Burns,Main,https://www.ufc.com/event/1139#10522
UFC 288: Sterling vs. Cejudo,Jessica Andrade vs. Yan Xiaonan,Main,https://www.ufc.com/event/1139#10463
UFC 288: Sterling vs. Cejudo,Movsar Evloev vs. Diego Lopes,Main,https://www.ufc.com/event/1139#10549
UFC 288: Sterling vs. Cejudo,Kron Gracie vs. Charles Jourdain,Main,https://www.ufc.com/event/1139#10450
UFC 288: Sterling vs. Cejudo,Drew Dober vs. Matt Frevola,Prelims1,https://www.ufc.com/event/1139#10505
UFC 288: Sterling vs. Cejudo,Kennedy Nzechukwu vs. Devin Clark,Prelims1,https://www.ufc.com/event/1139#10452
UFC 288: Sterling vs. Cejudo,Khaos Williams vs. Rolando Bedoya,Prelims1,https://www.ufc.com/event/1139#10455
UFC 288: Sterling vs. Cejudo,Marina Rodriguez vs. Virna Jandiroba,Prelims1,https://www.ufc.com/event/1139#10451
UFC 288: Sterling vs. Cejudo,Braxton Smith vs. Parker Porter,Prelims2,https://www.ufc.com/event/1139#10510
UFC 288: Sterling vs. Cejudo,Phil Hawes vs. Ikram Aliskerov,Prelims2,https://www.ufc.com/event/1139#10506
UFC 288: Sterling vs. Cejudo,Joseph Holmes vs. Claudio Ribeiro,Prelims2,https://www.ufc.com/event/1139#10504
UFC Fight Night: Song vs. Simon,Song Yadong vs. Ricky Simon,Main,https://www.ufc.com/event/1142#10509
UFC Fight Night: Song vs. Simon,Caio Borralho vs. Michal Oleksiejczuk,Main,https://www.ufc.com/event/1142#10481
UFC Fight Night: Song vs. Simon,Rodolfo Vieira vs. Cody Brundage,Main,https://www.ufc.com/event/1142#10482
UFC Fight Night: Song vs. Simon,Julian Erosa vs. Fernando Padilla,Main,https://www.ufc.com/event/1142#10487
UFC Fight Night: Song vs. Simon,Marcos Rogerio de Lima vs. Waldo Cortes-Acosta,Main,https://www.ufc.com/event/1142#10484
UFC Fight Night: Song vs. Simon,Josh Quinlan vs. Trey Waters,Main,https://www.ufc.com/event/1142#10542
UFC Fight Night: Song vs. Simon,Martin Buday vs. Jake Collier,Prelims1,https://www.ufc.com/event/1142#10486
UFC Fight Night: Song vs. Simon,Cody Durden vs. Charles Johnson,Prelims1,https://www.ufc.com/event/1142#10489
UFC Fight Night: Song vs. Simon,Stephanie Egger vs. Irina Alekseeva,Prelims1,https://www.ufc.com/event/1142#10490
UFC Fight Night: Song vs. Simon,Journey Newson vs. Marcus McGhee,Prelims1,https://www.ufc.com/event/1142#10545
UFC Fight Night: Song vs. Simon,Hailey Cowan vs. Jamey-Lyn Horth,Prelims1,https://www.ufc.com/event/1142#10492
UFC Fight Night: Pavlovich vs. Blaydes,Sergei Pavlovich vs. Curtis Blaydes,Main,https://www.ufc.com/event/1137#10432
UFC Fight Night: Pavlovich vs. Blaydes,Brad Tavares vs. Bruno Silva,Main,https://www.ufc.com/event/1137#10464
UFC Fight Night: Pavlovich vs. Blaydes,King Green vs. Jared Gordon,Main,https://www.ufc.com/event/1137#10471
UFC Fight Night: Pavlovich vs. Blaydes,Iasmin Lucindo vs. Brogan Walker,Main,https://www.ufc.com/event/1137#10472
UFC Fight Night: Pavlovich vs. Blaydes,Jeremiah Wells vs. Matthew Semelsberger,Main,https://www.ufc.com/event/1137#10470
UFC Fight Night: Pavlovich vs. Blaydes,Ricky Glenn vs. Christos Giagos,Prelims1,https://www.ufc.com/event/1137#10473
UFC Fight Night: Pavlovich vs. Blaydes,Rani Yahya vs. Montel Jackson,Prelims1,https://www.ufc.com/event/1137#10465
UFC Fight Night: Pavlovich vs. Blaydes,Karol Rosa vs. Norma Dumont,Prelims1,https://www.ufc.com/event/1137#10466
UFC Fight Night: Pavlovich vs. Blaydes,Mohammed Usman vs. Junior Tafa,Prelims1,https://www.ufc.com/event/1137#10474
UFC Fight Night: Pavlovich vs. Blaydes,Francis Marshall vs. William Gomis,Prelims1,https://www.ufc.com/event/1137#10475
UFC Fight Night: Pavlovich vs. Blaydes,Brady Hiestand vs. Batgerel Danaa,Prelims1,https://www.ufc.com/event/1137#10476
UFC Fight Night: Holloway vs. Allen,Max Holloway vs. Arnold Allen,Main,https://www.ufc.com/event/1136#10396
UFC Fight Night: Holloway vs. Allen,Edson Barboza vs. Billy Quarantillo,Main,https://www.ufc.com/event/1136#10434
UFC Fight Night: Holloway vs. Allen,Dustin Jacoby vs. Azamat Murzakanov,Main,https://www.ufc.com/event/1136#10435
UFC Fight Night: Holloway vs. Allen,Tanner Boser vs. Ion Cutelaba,Main,https://www.ufc.com/event/1136#10426
UFC Fight Night: Holloway vs. Allen,Pedro Munhoz vs. Chris Gutierrez,Main,https://www.ufc.com/event/1136#10436
UFC Fight Night: Holloway vs. Allen,Clay Guida vs. Rafa Garcia,Main,https://www.ufc.com/event/1136#10439
UFC Fight Night: Holloway vs. Allen,Bill Algeo vs. TJ Brown,Prelims1,https://www.ufc.com/event/1136#10437
UFC Fight Night: Holloway vs. Allen,Brandon Royval vs. Matheus Nicolau,Prelims1,https://www.ufc.com/event/1136#10441
UFC Fight Night: Holloway vs. Allen,Zak Cummings vs. Ed Herman,Prelims1,https://www.ufc.com/event/1136#10438
UFC Fight Night: Holloway vs. Allen,Gillian Robertson vs. Piera Rodriguez,Prelims1,https://www.ufc.com/event/1136#10440
UFC Fight Night: Holloway vs. Allen,Lando Vannata vs. Daniel Zellhuber,Prelims1,https://www.ufc.com/event/1136#10444
UFC Fight Night: Holloway vs. Allen,Bruna Brasil vs. Denise Gomes,Prelims1,https://www.ufc.com/event/1136#10442
UFC Fight Night: Holloway vs. Allen,Aaron Phillips vs. Gaston Bolanos,Prelims1,https://www.ufc.com/event/1136#10443
UFC Fight Night: Holloway vs. Allen,Joselyne Edwards vs. Lucie Pudilova,Prelims1,https://www.ufc.com/event/1136#10445
UFC 287: Pereira vs. Adesanya 2,Alex Pereira vs. Israel Adesanya,Main,https://www.ufc.com/event/1135#10377
UFC 287: Pereira vs. Adesanya 2,Gilbert Burns vs. Jorge Masvidal,Main,https://www.ufc.com/event/1135#10378
UFC 287: Pereira vs. Adesanya 2,Rob Font vs. Adrian Yanez,Main,https://www.ufc.com/event/1135#10381
UFC 287: Pereira vs. Adesanya 2,Kevin Holland vs. Santiago Ponzinibbio,Main,https://www.ufc.com/event/1135#10379
UFC 287: Pereira vs. Adesanya 2,Raul Rosas Jr. vs. Christian Rodriguez,Main,https://www.ufc.com/event/1135#10380
UFC 287: Pereira vs. Adesanya 2,Chris Curtis vs. Kelvin Gastelum,Prelims1,https://www.ufc.com/event/1135#10420
UFC 287: Pereira vs. Adesanya 2,Michelle Waterson-Gomez vs. Luana Pinheiro,Prelims1,https://www.ufc.com/event/1135#10408
UFC 287: Pereira vs. Adesanya 2,Gerald Meerschaert vs. Joe Pyfer,Prelims1,https://www.ufc.com/event/1135#10382
UFC 287: Pereira vs. Adesanya 2,Cynthia Calvillo vs. Loopy Godinez,Prelims1,https://www.ufc.com/event/1135#10421
UFC 287: Pereira vs. Adesanya 2,Ignacio Bahamondes vs. Trey Ogden,Prelims2,https://www.ufc.com/event/1135#10477
UFC 287: Pereira vs. Adesanya 2,Shayilan Nuerdanbieke vs. Steve Garcia,Prelims2,https://www.ufc.com/event/1135#10410
UFC 287: Pereira vs. Adesanya 2,Jaqueline Amorim vs. Sam Hughes,Prelims2,https://www.ufc.com/event/1135#10423
UFC Fight Night: Vera vs. Sandhagen,Marlon Vera vs. Cory Sandhagen,Main,https://www.ufc.com/event/1133#10385
UFC Fight Night: Vera vs. Sandhagen,Holly Holm vs. Yana Santos,Main,https://www.ufc.com/event/1133#10387
UFC Fight Night: Vera vs. Sandhagen,Nate Landwehr vs. Austin Lingo,Main,https://www.ufc.com/event/1133#10462
UFC Fight Night: Vera vs. Sandhagen,Andrea Lee vs. Maycee Barber,Main,https://www.ufc.com/event/1133#10395
UFC Fight Night: Vera vs. Sandhagen,Chidi Njokuani vs. Albert Duraev,Main,https://www.ufc.com/event/1133#10390
UFC Fight Night: Vera vs. Sandhagen,Daniel Pineda vs. Tucker Lutz,Main,https://www.ufc.com/event/1133#10391
UFC Fight Night: Vera vs. Sandhagen,Steven Peterson vs. Lucas Alexander,Prelims1,https://www.ufc.com/event/1133#10392
UFC Fight Night: Vera vs. Sandhagen,Trevin Giles vs. Preston Parsons,Prelims1,https://www.ufc.com/event/1133#10397
UFC Fight Night: Vera vs. Sandhagen,CJ Vergara vs. Daniel Lacerda,Prelims1,https://www.ufc.com/event/1133#10394
UFC Fight Night: Vera vs. Sandhagen,Victor Altamirano vs. Vinicius Salvador,Prelims1,https://www.ufc.com/event/1133#10431
UFC 286: Edwards vs. Usman 3,Leon Edwards vs. Kamaru Usman,Main,https://www.ufc.com/event/1132#10329
UFC 286: Edwards vs. Usman 3,Justin Gaethje vs. Rafael Fiziev,Main,https://www.ufc.com/event/1132#10330
UFC 286: Edwards vs. Usman 3,Gunnar Nelson vs. Bryan Barberena,Main,https://www.ufc.com/event/1132#10429
UFC 286: Edwards vs. Usman 3,Jennifer Maia vs. Casey O'Neill,Main,https://www.ufc.com/event/1132#10419
UFC 286: Edwards vs. Usman 3,Marvin Vettori vs. Roman Dolidze,Main,https://www.ufc.com/event/1132#10314
UFC 286: Edwards vs. Usman 3,Jack Shore vs. Makwan Amirkhani,Prelims1,https://www.ufc.com/event/1132#10347
UFC 286: Edwards vs. Usman 3,Chris Duncan vs. Omar Morales,Prelims1,https://www.ufc.com/event/1132#10430
